"","lemma","tag","Total"
"1992","lemma=credo1"," postag=v3spsa---",1
"1993","lemma=cremo"," postag=v3sria---",1
"1994","lemma=cremo1"," postag=v3ppip---",1
"1995","lemma=creo"," postag=v--pnp---",1
"1996","lemma=creo"," postag=v1sisp---",2
"1997","lemma=creo"," postag=v2ppia---",1
"1998","lemma=creo"," postag=v3sria---",3
"1999","lemma=creo"," postag=v3stia---",1
"2000","lemma=creo1"," postag=v-prppnn-",1
"2001","lemma=creo1"," postag=v-srppmn-",1
"2002","lemma=creo1"," postag=v2sria---",1
"2003","lemma=creo1"," postag=v3spia---",1
"2004","lemma=creo1"," postag=v3sria---",2
"2005","lemma=crepito1"," postag=v3siia---",1
"2006","lemma=cresco1"," postag=v--pna---",2
"2007","lemma=cresco1"," postag=v-pppafb-",1
"2008","lemma=cresco1"," postag=v1spia---",1
"2009","lemma=cresco1"," postag=v1spsa---",1
"2010","lemma=cresco1"," postag=v3ppia---",2
"2011","lemma=cresco1"," postag=v3siia---",2
"2012","lemma=cresco1"," postag=v3spia---",5
"2013","lemma=cresco1"," postag=v3sria---",1
"2014","lemma=criminor"," postag=v3ppid---",1
"2015","lemma=criminor"," postag=v3spid---",1
"2016","lemma=criminor1"," postag=v-sppanb-",1
"2017","lemma=crucifigo1"," postag=v-srppmn-",1
"2018","lemma=crucio1"," postag=v3pfip---",1
"2019","lemma=crucio1"," postag=v3pisp---",1
"2020","lemma=crucio1"," postag=v3pria---",1
"2021","lemma=crucio1"," postag=v3sfip---",1
"2022","lemma=crucio1"," postag=v3spip---",1
"2023","lemma=cubo"," postag=v--rna---",1
"2024","lemma=cubo"," postag=v-spp-mn-",1
"2025","lemma=cubo"," postag=v___s_---",1
"2026","lemma=cubo1"," postag=v3sisa---",1
"2027","lemma=culo1"," postag=v3sria---",1
"2028","lemma=cumulo1"," postag=v2sria---",1
"2029","lemma=cuncto1"," postag=v2ppip---",1
"2030","lemma=cuncto1"," postag=v3spsp---",1
"2031","lemma=cunctor"," postag=v-sppdmb_",1
"2032","lemma=cunctor"," postag=v-srpdmn_",1
"2033","lemma=cunctor"," postag=v3ppid---",1
"2034","lemma=cunctor1"," postag=v-sppama-",1
"2035","lemma=cunctor1"," postag=v2ppip---",2
"2036","lemma=cupio"," postag=v-spp-ma-",1
"2037","lemma=cupio"," postag=v1ppia---",1
"2038","lemma=cupio"," postag=v3siia---",1
"2039","lemma=cupio1"," postag=v--pna---",4
"2040","lemma=cupio1"," postag=v-sppamn-",1
"2041","lemma=cupio1"," postag=v1spia---",3
"2042","lemma=cupio1"," postag=v2sfia---",2
"2043","lemma=cupio1"," postag=v2spsa---",1
"2044","lemma=cupio1"," postag=v3siia---",1
"2045","lemma=cupio1"," postag=v3spia---",2
"2046","lemma=curo"," postag=v3sria---",2
"2047","lemma=curo1"," postag=v--pna---",2
"2048","lemma=curo1"," postag=v--pnp---",1
"2049","lemma=curo1"," postag=v-srppfn-",2
"2050","lemma=curo1"," postag=v1sfia---",7
"2051","lemma=curo1"," postag=v1spia---",1
"2052","lemma=curo1"," postag=v1sria---",1
"2053","lemma=curo1"," postag=v3piia---",1
"2054","lemma=curo1"," postag=v3siia---",1
"2055","lemma=curo1"," postag=v3spia---",3
"2056","lemma=curro"," postag=v--pna---",1
"2057","lemma=curro"," postag=v-ppp-ma-",1
"2058","lemma=curro"," postag=v-s-g-nn-",1
"2059","lemma=curro"," postag=v-spp-mn-",1
"2060","lemma=curro"," postag=v2srsa---",1
"2061","lemma=curro"," postag=v3spia---",1
"2062","lemma=curro1"," postag=v--pna---",2
"2063","lemma=curro1"," postag=v-pppamg-",1
"2064","lemma=curro1"," postag=v2sfia---",1
"2065","lemma=curro1"," postag=v2spia---",1
"2066","lemma=curro1"," postag=v2spma---",1
"2067","lemma=curro1"," postag=v3piia---",1
"2068","lemma=curro1"," postag=v3ppia---",1
"2069","lemma=curro1"," postag=v3siia---",1
"2070","lemma=curro1"," postag=v3spia---",1
"2071","lemma=curro1"," postag=v3spsa---",1
"2072","lemma=curro1"," postag=v3sria---",1
"2073","lemma=custodio"," postag=v-s-g-ma-",1
"2074","lemma=custodio"," postag=v-srppmn-",1
"2075","lemma=custodio"," postag=v3spia---",1
"2076","lemma=custodio1"," postag=v3pfia---",1
"2077","lemma=custodio1"," postag=v3piia---",1
"2078","lemma=custodio1"," postag=v3ppia---",2
"2079","lemma=custodio1"," postag=v3spia---",2
"2080","lemma=custodio1"," postag=v3stia---",1
"2081","lemma=damno"," postag=v-prppmg-",1
"2082","lemma=damno"," postag=v-s-g-fa-",1
"2083","lemma=damno"," postag=v-srppfn-",1
"2084","lemma=damno"," postag=v-srppmg-",1
"2085","lemma=damno1"," postag=v-prppmd-",1
"2086","lemma=damno1"," postag=v1sria---",1
"2087","lemma=dealbo1"," postag=v3pria---",1
"2088","lemma=deauro1"," postag=v-srppfn-",1
"2089","lemma=debattuo"," postag=v--pna---",1
"2090","lemma=debeo"," postag=v--pnp---",2
"2091","lemma=debeo"," postag=v-prppnb-",1
"2092","lemma=debeo"," postag=v-srppfa-",1
"2093","lemma=debeo"," postag=v-srppfb-",1
"2094","lemma=debeo"," postag=v-srppna-",2
"2095","lemma=debeo"," postag=v2spsa---",1
"2096","lemma=debeo"," postag=v3ppia---",3
"2097","lemma=debeo"," postag=v3siia---",2
"2098","lemma=debeo"," postag=v3spia---",2
"2099","lemma=debeo"," postag=v3spip---",2
"2100","lemma=debeo1"," postag=v--pna---",1
"2101","lemma=debeo1"," postag=v-prppna-",3
"2102","lemma=debeo1"," postag=v-prppnn-",1
"2103","lemma=debeo1"," postag=v1ppia---",1
"2104","lemma=debeo1"," postag=v1spia---",3
"2105","lemma=debeo1"," postag=v2spia---",3
"2106","lemma=debeo1"," postag=v3siia---",1
"2107","lemma=debeo1"," postag=v3siip---",1
"2108","lemma=debeo1"," postag=v3spia---",5
"2109","lemma=debeo1"," postag=v3spip---",1
"2110","lemma=debeo1"," postag=v3spsa---",1
"2111","lemma=debeo1"," postag=v3sria---",1
"2112","lemma=debilito"," postag=v-prppmn-",1
"2113","lemma=debilito"," postag=v-srppfa-",1
"2114","lemma=debilito"," postag=v-srppma-",1
"2115","lemma=debilito"," postag=v-srppmn-",1
"2116","lemma=decedo"," postag=v-spp-mn-",1
"2117","lemma=decedo1"," postag=v3sria---",2
"2118","lemma=decerno"," postag=v--pnp---",1
"2119","lemma=decerno"," postag=v-p-g-ma-",1
"2120","lemma=decerno"," postag=v-p-g-na-",1
"2121","lemma=decerno"," postag=v-ppp-nb-",1
"2122","lemma=decerno"," postag=v-sppamg-",1
"2123","lemma=decerno"," postag=v-srppmn-",1
"2124","lemma=decerno"," postag=v-srppnn-",1
"2125","lemma=decerno"," postag=v2spma---",1
"2126","lemma=decerno"," postag=v3plia---",1
"2127","lemma=decerno"," postag=v3slsa---",1
"2128","lemma=decerno"," postag=v3sria---",3
"2129","lemma=decerno"," postag=v3stia---",1
"2130","lemma=decerno1"," postag=v--pna---",2
"2131","lemma=decerno1"," postag=v-prppna-",1
"2132","lemma=decerno1"," postag=v-srppmn-",1
"2133","lemma=decerno1"," postag=v-srppnn-",1
"2134","lemma=decerno1"," postag=v1sria---",2
"2135","lemma=decerno1"," postag=v2pria---",1
"2136","lemma=decerno1"," postag=v3ppia---",1
"2137","lemma=decerno1"," postag=v3ppip---",1
"2138","lemma=decerno1"," postag=v3pria---",1
"2139","lemma=decerno1"," postag=v3slia---",1
"2140","lemma=decerno1"," postag=v3spia---",3
"2141","lemma=decerno1"," postag=v3sria---",2
"2142","lemma=decerpo1"," postag=v-prppfa-",1
"2143","lemma=decerpo1"," postag=v-sppamn-",1
"2144","lemma=decerpo1"," postag=v3srsa---",1
"2145","lemma=decet1"," postag=v--pna---",1
"2146","lemma=decet1"," postag=v-pppana-",1
"2147","lemma=decet1"," postag=v-sppafn-",1
"2148","lemma=decet1"," postag=v3ppia---",1
"2149","lemma=decet1"," postag=v3spia---",3
"2150","lemma=decido1"," postag=v3piia---",1
"2151","lemma=decido1"," postag=v3plia---",1
"2152","lemma=decido1"," postag=v3spia---",1
"2153","lemma=decido1"," postag=v3sria---",1
"2154","lemma=decimo"," postag=v-prppfa-",1
"2155","lemma=decipio"," postag=v-prppmb-",1
"2156","lemma=decipio"," postag=v-srppfn-",1
"2157","lemma=decipio"," postag=v-srppmn-",1
"2158","lemma=decipio"," postag=v3sria---",1
"2159","lemma=decipio1"," postag=v-prppfb-",1
"2160","lemma=decipio1"," postag=v3spsa---",1
"2161","lemma=declamo1"," postag=v2sria---",1
"2162","lemma=declaro"," postag=v3ppia---",1
"2163","lemma=declaro1"," postag=v3ppip---",2
"2164","lemma=decollo1"," postag=v-prppmg-",1
"2165","lemma=decoloro"," postag=v-prppfb-",1
"2166","lemma=decoro1"," postag=v3piia---",1
"2167","lemma=decoro1"," postag=v3ppia---",1
"2168","lemma=decresco1"," postag=v-pppafb-",1
"2169","lemma=decresco1"," postag=v3ppia---",1
"2170","lemma=decurro"," postag=v3pria---",1
"2171","lemma=decurro"," postag=v3spia---",2
"2172","lemma=decurro1"," postag=v3pria---",1
"2173","lemma=dedico"," postag=v-spp-mn-",1
"2174","lemma=dedico"," postag=v3sria---",1
"2175","lemma=dedo"," postag=v-ppp-ma-",1
"2176","lemma=dedo1"," postag=v-prppmn-",1
"2177","lemma=dedo1"," postag=v-srppmn-",1
"2178","lemma=dedo1"," postag=v3plsa---",1
"2179","lemma=dedo1"," postag=v3pria---",1
"2180","lemma=dedo1"," postag=v3spia---",13
"2181","lemma=deduco"," postag=v-prppfa-",1
"2182","lemma=deduco"," postag=v-prppfg-",1
"2183","lemma=deduco"," postag=v-prppmn-",1
"2184","lemma=deduco"," postag=v-srppfn-",2
"2185","lemma=deduco"," postag=v-srppmn-",1
"2186","lemma=deduco"," postag=v1sria---",3
"2187","lemma=deduco"," postag=v3pisp---",1
"2188","lemma=deduco"," postag=v3pria---",1
"2189","lemma=deduco"," postag=v3sisa---",3
"2190","lemma=deduco1"," postag=v-pfpama-",1
"2191","lemma=deduco1"," postag=v-prppmn-",1
"2192","lemma=deduco1"," postag=v-srppfg-",1
"2193","lemma=deduco1"," postag=v-srppmn-",1
"2194","lemma=deduco1"," postag=v1sria---",2
"2195","lemma=deduco1"," postag=v2ppma---",1
"2196","lemma=deduco1"," postag=v3ppia---",1
"2197","lemma=deduco1"," postag=v3sfia---",1
"2198","lemma=deduco1"," postag=v3sisa---",1
"2199","lemma=deduco1"," postag=v3spia---",2
"2200","lemma=deemo1"," postag=v-prppfb-",1
"2201","lemma=defatigo"," postag=v-prppmn-",1
"2202","lemma=defendo1"," postag=v--pna---",2
"2203","lemma=defendo1"," postag=v-spgpna-",1
"2204","lemma=defendo1"," postag=v1sria---",1
"2205","lemma=defendo1"," postag=v2spma---",1
"2206","lemma=defendo1"," postag=v2spsa---",1
"2207","lemma=defendo1"," postag=v3pisa---",2
"2208","lemma=defendo1"," postag=v3sisa---",1
"2209","lemma=defendo1"," postag=v3sria---",1
"2210","lemma=defero"," postag=v--pna---",1
"2211","lemma=defero"," postag=v-prppna-",1
"2212","lemma=defero"," postag=v-spp-mb-",1
"2213","lemma=defero"," postag=v-srppfa-",1
"2214","lemma=defero"," postag=v-srppma-",2
"2215","lemma=defero"," postag=v-srppna-",1
"2216","lemma=defero"," postag=v1sria---",1
"2217","lemma=defero"," postag=v1srsa---",1
"2218","lemma=defero"," postag=v3pisp---",1
"2219","lemma=defero1"," postag=v--pna---",1
"2220","lemma=defero1"," postag=v-srppfn-",1
"2221","lemma=defero1"," postag=v1sisa---",1
"2222","lemma=defero1"," postag=v1spia---",1
"2223","lemma=defero1"," postag=v1sria---",1
"2224","lemma=defero1"," postag=v3plia---",1
"2225","lemma=defetiscor1"," postag=v-prppmb-",1
"2226","lemma=deficio"," postag=v-srppmn-",1
"2227","lemma=deficio"," postag=v3pisa---",1
"2228","lemma=deficio"," postag=v3sisa---",1
"2229","lemma=deficio"," postag=v3spia---",1
"2230","lemma=deficio"," postag=v3sria---",1
"2231","lemma=deficio1"," postag=v--pna---",1
"2232","lemma=deficio1"," postag=v--rna---",1
"2233","lemma=deficio1"," postag=v-sppafb-",1
"2234","lemma=deficio1"," postag=v2spma---",1
"2235","lemma=deficio1"," postag=v2sria---",1
"2236","lemma=deficio1"," postag=v3plia---",1
"2237","lemma=deficio1"," postag=v3pria---",1
"2238","lemma=deficio1"," postag=v3sfia---",1
"2239","lemma=deficio1"," postag=v3spia---",2
"2240","lemma=defigo1"," postag=v--pna---",1
"2241","lemma=defigo1"," postag=v-prppfn-",1
"2242","lemma=defigo1"," postag=v-srppma-",1
"2243","lemma=defigo1"," postag=v-srppmn-",1
"2244","lemma=definio"," postag=v-prppnb-",1
"2245","lemma=defleo"," postag=v-prppna_",1
"2246","lemma=defleo1"," postag=v--pna---",1
"2247","lemma=defluo"," postag=v3sria---",1
"2248","lemma=defluo1"," postag=v-sppana-",1
"2249","lemma=defluo1"," postag=v3spsa---",1
"2250","lemma=defraudo"," postag=v3spia---",1
"2251","lemma=defungor"," postag=v-prpdnn_",1
"2252","lemma=defungor"," postag=v-srpdfa_",1
"2253","lemma=defungor"," postag=v-srpdmv_",1
"2254","lemma=degenero"," postag=v--rna---",1
"2255","lemma=dego"," postag=v--pna---",1
"2256","lemma=dego"," postag=v3pisa---",1
"2257","lemma=degusto1"," postag=v3plsa---",1
"2258","lemma=dehisco1"," postag=v3pfia---",1
"2259","lemma=deicio"," postag=v-srppfb-",1
"2260","lemma=deicio"," postag=v-srppma-",1
"2261","lemma=deicio1"," postag=v-prpafb-",1
"2262","lemma=deicio1"," postag=v-prppmn-",1
"2263","lemma=deicio1"," postag=v3siia---",1
"2264","lemma=deicio1"," postag=v3spia---",1
"2265","lemma=deicio1"," postag=v3sria---",1
"2266","lemma=delabor1"," postag=v-srppfn-",1
"2267","lemma=delabor1"," postag=v-srppmn-",1
"2268","lemma=delabor1"," postag=v1spip---",1
"2269","lemma=delecto"," postag=v3spsa---",1
"2270","lemma=delecto1"," postag=v--pna---",1
"2271","lemma=delector1"," postag=v-srppmn-",3
"2272","lemma=delector1"," postag=v2spip---",1
"2273","lemma=delector1"," postag=v3sisp---",1
"2274","lemma=delego"," postag=v3siia---",2
"2275","lemma=delenio"," postag=v1sisa---",1
"2276","lemma=deleo"," postag=v3sria---",1
"2277","lemma=deleo1"," postag=v--pna---",1
"2278","lemma=deleo1"," postag=v1sfia---",1
"2279","lemma=deleo1"," postag=v3sfia---",1
"2280","lemma=deleo1"," postag=v3sfip---",1
"2281","lemma=delibero,"," postag=v1pisa---",1
"2282","lemma=delico1"," postag=v-prppmn-",1
"2283","lemma=deligo1"," postag=v-prppmn-",1
"2284","lemma=deligo1"," postag=v-spp-mn-",1
"2285","lemma=deligo1"," postag=v2sria---",1
"2286","lemma=deligo1"," postag=v3plia---",1
"2287","lemma=deligo1"," postag=v3slia---",1
"2288","lemma=delinquo1"," postag=v3pria---",2
"2289","lemma=deludo"," postag=v-srppfn-",1
"2290","lemma=demando"," postag=v-srppna-",1
"2291","lemma=demando1"," postag=v1sria---",1
"2292","lemma=demereo"," postag=v3sria---",1
"2293","lemma=demergo"," postag=v-srppfb-",1
"2294","lemma=demigro1"," postag=v2sria---",1
"2295","lemma=deminuo"," postag=v-srppnb-",1
"2296","lemma=deminuo1"," postag=v-srppma-",1
"2297","lemma=deminuo1"," postag=v3srsa---",1
"2298","lemma=demitto"," postag=v-srppmb-",1
"2299","lemma=demitto1"," postag=v--pna---",1
"2300","lemma=demitto1"," postag=v-prppfb-",1
"2301","lemma=demitto1"," postag=v-prppmn-",1
"2302","lemma=demitto1"," postag=v-srppmn-",1
"2303","lemma=demitto1"," postag=v-srppnb-",1
"2304","lemma=demitto1"," postag=v3spip---",1
"2305","lemma=demonstro"," postag=v--pna---",1
"2306","lemma=demonstro"," postag=v--pnp---",1
"2307","lemma=demonstro"," postag=v1pria---",1
"2308","lemma=demonstro"," postag=v3slsa---",1
"2309","lemma=demonstro1"," postag=v-srppnn-",1
"2310","lemma=demonstro1"," postag=v1sfia---",1
"2311","lemma=demorior"," postag=v-srpdfg_",1
"2312","lemma=demorior"," postag=v-srpdmg_",1
"2313","lemma=denego1"," postag=v--pna---",1
"2314","lemma=depello"," postag=v-srppmn-",2
"2315","lemma=depello"," postag=v3pria---",1
"2316","lemma=depello1"," postag=v--pnp---",1
"2317","lemma=depello1"," postag=v3spsp---",1
"2318","lemma=dependeo1"," postag=v3spia---",1
"2319","lemma=dependo"," postag=v-ppp-mb-",1
"2320","lemma=dependo1"," postag=v3piia---",1
"2321","lemma=deperdo"," postag=v-srppmn-",1
"2322","lemma=deperdo1"," postag=v-srppmn-",1
"2323","lemma=deploro"," postag=v2spia---",1
"2324","lemma=deploro1"," postag=v-prppnn-",1
"2325","lemma=depono"," postag=v-s-g-fa-",1
"2326","lemma=depono"," postag=v-srppmb-",1
"2327","lemma=depono"," postag=v1sria---",1
"2328","lemma=depono"," postag=v3sisa---",2
"2329","lemma=depono"," postag=v3slia---",1
"2330","lemma=depono1"," postag=v--pna---",1
"2331","lemma=depono1"," postag=v3spsa---",1
"2332","lemma=depono1"," postag=v3sria---",1
"2333","lemma=depopulor"," postag=v-prpdmn_",1
"2334","lemma=deposco"," postag=v1sria---",1
"2335","lemma=deposco"," postag=v3pisa---",1
"2336","lemma=deposco"," postag=v3sria---",1
"2337","lemma=deposco1"," postag=v3ppia---",1
"2338","lemma=deposco1"," postag=v3srsa---",1
"2339","lemma=deprecor"," postag=v-s-g-fb-",1
"2340","lemma=deprecor"," postag=v-srpdmn_",1
"2341","lemma=deprecor"," postag=v1spsd---",1
"2342","lemma=deprecor1"," postag=v--pnp---",1
"2343","lemma=deprecor1"," postag=v-prppmn-",1
"2344","lemma=deprehendo"," postag=v-srppfb-",1
"2345","lemma=deprehendo"," postag=v-srppmn-",1
"2346","lemma=deprehendo"," postag=v3slsa---",1
"2347","lemma=deprehendo"," postag=v3spia---",1
"2348","lemma=deprehendo1"," postag=v-prppmb-",1
"2349","lemma=deprehendo1"," postag=v-prppmn-",2
"2350","lemma=deprehendo1"," postag=v-srppfn-",1
"2351","lemma=deprehendo1"," postag=v-srppmn-",1
"2352","lemma=deprehendo1"," postag=v3ppsa---",1
"2353","lemma=deprendo"," postag=v--rppmg-",1
"2354","lemma=deprendo"," postag=v-prppmb-",1
"2355","lemma=deprimo"," postag=v-srppna-",1
"2356","lemma=deprimo"," postag=v3spia---",1
"2357","lemma=deprimo1"," postag=v-sppafb-",1
"2358","lemma=deprimo1"," postag=v-srppmn-",1
"2359","lemma=depugno"," postag=v3pria---",1
"2360","lemma=derelinquo"," postag=v-prppmb-",1
"2361","lemma=derepo"," postag=v3spia---",1
"2362","lemma=derideo"," postag=v--pnp---",2
"2363","lemma=derideo"," postag=v-s-g-mn-",1
"2364","lemma=derideo"," postag=v3ppip---",1
"2365","lemma=derideo"," postag=v3spip---",1
"2366","lemma=derideo1"," postag=v--pnp---",1
"2367","lemma=derideo1"," postag=v2sfia---",1
"2368","lemma=derideo1"," postag=v2spia---",1
"2369","lemma=derideo1"," postag=v3sria---",1
"2370","lemma=descendo"," postag=v3slsa---",1
"2371","lemma=descendo1"," postag=v--pna---",1
"2372","lemma=descendo1"," postag=v-sppafa-",2
"2373","lemma=descendo1"," postag=v-sppama-",3
"2374","lemma=descendo1"," postag=v1ppia---",1
"2375","lemma=descendo1"," postag=v3sisa---",1
"2376","lemma=descendo1"," postag=v3spia---",4
"2377","lemma=descisco"," postag=v-spp-fa-",1
"2378","lemma=descisco"," postag=v3plia---",1
"2379","lemma=describo"," postag=v-srppfn-",1
"2380","lemma=desero2"," postag=v--pna---",2
"2381","lemma=desero2"," postag=v-prppfa-",1
"2382","lemma=desero2"," postag=v-prppfb-",1
"2383","lemma=desero2"," postag=v-prppna-",1
"2384","lemma=desero2"," postag=v-prppnb-",1
"2385","lemma=desero2"," postag=v-prppnn-",1
"2386","lemma=desero2"," postag=v-srppfb-",1
"2387","lemma=desero2"," postag=v-srppfn-",1
"2388","lemma=desero2"," postag=v-srppmn-",2
"2389","lemma=desero2"," postag=v1spsa---",1
"2390","lemma=desero2"," postag=v2spma---",1
"2391","lemma=desero2"," postag=v3pria---",1
"2392","lemma=desero2"," postag=v3sria---",2
"2393","lemma=desero2"," postag=v3stia---",1
"2394","lemma=desideo"," postag=v3spia---",1
"2395","lemma=desidero"," postag=v--pnp---",1
"2396","lemma=desidero"," postag=v-spp-md-",1
"2397","lemma=desidero"," postag=v2spia---",1
"2398","lemma=desidero"," postag=v3pisa---",1
"2399","lemma=desidero"," postag=v3sfip---",1
"2400","lemma=desidero"," postag=v3siip---",1
"2401","lemma=desidero"," postag=v3spia---",1
"2402","lemma=desidero"," postag=v3spsp---",1
"2403","lemma=desidero1"," postag=v3pfia---",1
"2404","lemma=desidero1"," postag=v3ppia---",1
"2405","lemma=designo"," postag=v-srppma-",2
"2406","lemma=designo"," postag=v-srppmb-",2
"2407","lemma=designo"," postag=v-srppmd-",1
"2408","lemma=designo"," postag=v3sria---",1
"2409","lemma=designo1"," postag=v-prppmn-",1
"2410","lemma=designo1"," postag=v-srppma-",1
"2411","lemma=designo1"," postag=v-srppmn-",2
"2412","lemma=designo1"," postag=v3spia---",1
"2413","lemma=desilo1"," postag=v3spia---",1
"2414","lemma=desino"," postag=v-prppma-",1
"2415","lemma=desino"," postag=v1sfia---",1
"2416","lemma=desino"," postag=v3slsa---",1
"2417","lemma=desino"," postag=v3sria---",1
"2418","lemma=desino"," postag=v3stia---",1
"2419","lemma=desino1"," postag=v1spsa---",1
"2420","lemma=desino1"," postag=v2spma---",2
"2421","lemma=desino1"," postag=v3ppsa---",1
"2422","lemma=desino1"," postag=v3sisa---",1
"2423","lemma=desisto,"," postag=v1sria---",1
"2424","lemma=desisto1"," postag=v--pna---",1
"2425","lemma=desisto1"," postag=v2spia---",1
"2426","lemma=desisto1"," postag=v3sria---",1
"2427","lemma=desolo1"," postag=v-prppfa-",1
"2428","lemma=desolo1"," postag=v-srppfa-",1
"2429","lemma=desolo1"," postag=v-srppfn-",1
"2430","lemma=despero"," postag=v-p-g-mn-",1
"2431","lemma=despero"," postag=v-prppmb-",1
